id,title,updatetime,wordcount,publication,tags,content,author
namsyntax_1120033,Thế Anh nhớ về Mối tình đầu,,43,,Giải trí,"Gia tài gần 60 phim nhưng Mối tình đầu - phim đầu
tiên làm ở Sài Gòn sau giải phóng- vẫn là một trong những bộ phim tôi
thích, nhớ nhất dù 36 năm trôi qua.",NamSyntax/vietnamese-news-classification
namsyntax_111911,"Tàu cao tốc 96 chỗ cháy ngùn ngụt trong cảng Cái Rồng, Quảng Ninh",,36,,Thời sự,"Tàu cao tốc chở khách đỗ trong cảng cháy ngùn ngụt, chỉ 30 phút ngọn lửa thiêu rụi hoàn toàn chiếc tàu.",NamSyntax/vietnamese-news-classification
namsyntax_1163900,Tội ác trong cơn ảo giác của nghịch tử,,47,,Pháp luật,"TP HCM - Vũ Văn Tâm, 33 tuổi, khai rất thương mẹ nhưng do bị ảo giác từ ma túy và ""có người xúi giục sát hại bà để vợ con được bình an"" nên đã ra tay.",NamSyntax/vietnamese-news-classification
namsyntax_1230812,"Bộ GD-ĐT lo tình trạng học tủ, học lệch nếu chọn môn cố định thi vào lớp 10",,68,,Giáo dục,"Thứ trưởng Bộ GD-ĐT cho rằng, nếu để địa phương tự chọn môn thi lớp 10 có thể ảnh hưởng bởi ý chí chủ quan của người đứng đầu, gây ra nhiều hệ lụy; nếu chọn một môn cố định, Bộ lo gây ra tình trạng học tủ, học lệch.",NamSyntax/vietnamese-news-classification
namsyntax_1221178,Hơn 8 điểm/môn mới trúng tuyển ngành 'hot' ĐH Công nghệ Giao thông vận tải,,45,,Giáo dục,Trường ĐH Công nghệ Giao thông vận tải vừa công bố điểm chuẩn hệ chính quy năm 2023 theo phương thức xét tuyển bằng kết quả thi tốt nghiệp THPT.,NamSyntax/vietnamese-news-classification
namsyntax_1047898,"Trấn Thành và lằn ranh giữa bóng tối, ánh sáng…",,58,,Giải trí,"Nói về showbiz Việt hôm nay, có lẽ không có bất kỳ nghệ sĩ nào khác ngoài cái tên Trấn Thành là “dậy sóng” nhất theo đúng nghĩa của từ này. Gần như có cảm giác, nhất cử nhất động của anh đều khiến dư luận bàn tán.",NamSyntax/vietnamese-news-classification
namsyntax_391074,"Giá vàng nhẫn tăng hơn 1 triệu sau một đêm, lập đỉnh mới trên 74 triệu đồng",,58,,Kinh doanh,"Giá vàng nhẫn tăng mạnh, nhiều thương hiệu đắt thêm hơn 1 triệu đồng mỗi lượng chỉ sau 1 đêm. Chiều nay, có thương hiệu nâng giá bán lên mức cao kỷ lục chưa từng có, vượt mốc 74 triệu đồng/lượng.",NamSyntax/vietnamese-news-classification
namsyntax_240731,Hình ảnh hiếm có bên trong căn cứ hải quân ngầm của Iran,,58,,Thế giới,"Lực lượng Vệ binh Cách mạng Iran (IRGC) đã công bố về sự hiện diện của một căn cứ tên lửa hải quân ngầm tại một địa điểm bí mật ở Vịnh Ba Tư, hai ngày trước khi ông Trump nhậm chức Tổng thống Mỹ.",NamSyntax/vietnamese-news-classification
namsyntax_245470,"Ukraine công bố tổn thất của Nga, Mỹ thông qua luật viện trợ cho Kiev",,50,,Thế giới,Bộ Tổng tham mưu Lực lượng Vũ trang Ukraine hôm nay (24/4) đã công bố số liệu về tổn thất của Nga từ khi tiến hành chiến dịch quân sự đặc biệt ở nước này.,NamSyntax/vietnamese-news-classification
namsyntax_940684,Tuyển Việt Nam thay 4 cầu thủ trước ngày hội quân,,35,,Thể thao,Danh sách tập trung tuyển Việt Nam chuẩn bị cho hai trận gặp Oman và Nhật Bản có nhiều thay đổi về nhân sự.,NamSyntax/vietnamese-news-classification
namsyntax_818137,Loại đồ uống luôn có trên tay cụ bà 107 tuổi,,44,,Sức khỏe,"Loại đồ uống yêu thích nhiều năm qua của bà Edna Walmsley là trà. Đã 107 tuổi, cụ bà người Anh vẫn khỏe mạnh, nhớ được những bài thơ biết từ ngày trẻ.",NamSyntax/vietnamese-news-classification
namsyntax_1265932,Những bài học dạy con gái 4 tuổi của ông bố Hà Nội,,41,,Đời sống,"Thấy con gái có biểu hiện hiếu thắng, thiếu kiên nhẫn, anh Đinh Đức Dũng, 32 tuổi, lên kế hoạch uốn nắn bằng những bài học độc đáo.",NamSyntax/vietnamese-news-classification
namsyntax_1211717,Tàu thăm dò vũ trụ sắp mang mẫu vật từ tiểu hành tinh về Trái Đất,,43,,Giáo dục,Tàu thăm dò vũ trụ Hayabusa-2 của Nhật Bản đã rời khỏi quỹ đạo xung quanh một tiểu hành tinh xa xôi để trở về Trái đất.,NamSyntax/vietnamese-news-classification
namsyntax_17719,Nhà máy chi tiền tỷ thưởng công nhân mới,,47,,Thời sự,"Lì xì, tặng tiền khi ký hợp đồng, thưởng gắn bó mỗi tháng… là cách nhiều nhà máy ở TP HCM, Đồng Nai, Bình Dương thu hút công nhân mới với tổng chi phí cả trăm tỷ đồng.",NamSyntax/vietnamese-news-classification
namsyntax_472124,"Sát tết, chợ đêm tràn phố Sài thành",,44,,Kinh doanh,"(VEF.VN) - Những ngày kinh doanh  ít ỏi còn lại của năm cũ và cũng
tận dụng luôn các vỉa hè, đường xá, công viên… các chợ đêm ở TP.HCM
đang mọc lên ngày một nhiều.",NamSyntax/vietnamese-news-classification
namsyntax_387413,Bình Dương thu hút mạnh đầu tư FDI,,46,,Kinh doanh,"Với tốc độ tăng trưởng như hiện nay, Sở Kế hoạch & Đầu tư tỉnh Bình Dương dự kiến đến cuối năm, địa phương sẽ thu hút được 1,8 tỷ USD, đạt chỉ tiêu kế hoạch năm 2024.",NamSyntax/vietnamese-news-classification
namsyntax_466827,"Sắp có nhà máy thủy điện, xi măng Việt ở Cameroon",,58,,Kinh doanh,"Công ty TNHH Xuân Thiện Ninh
Bình thuộc Tập đoàn Kinh tế Xuân Thành vừa hoàn thành quá trình khảo sát, đàm
phán đầu tư Nhà máy Thủy điện công suất 2.000 MW và xây dựng Nhà máy sản xuất xi
măng 5 triệu tấn/năm tại Cameroon.",NamSyntax/vietnamese-news-classification
namsyntax_1138602,"Xử tù chung thân thanh niên trộm tài sản, đánh chết người",,35,,Pháp luật,"Đột nhập vào công trình ăn trộm, bị người trông coi tài sản phát hiện, Dương Đệ Hoàng đã đánh chết người này.",NamSyntax/vietnamese-news-classification
namsyntax_28372,Hơn 800 người chữa cháy rừng ở Sa Pa,,40,,Thời sự,"Lào Cai - Đám cháy rừng ở Vườn quốc gia Hoàng Liên hơn một ngày đêm lan rộng 30 ha, nhà chức trách phải huy động gần 840 người chữa cháy.",NamSyntax/vietnamese-news-classification
namsyntax_862918,Messi trách móc trọng tài,,28,,Thể thao,Đội trưởng Argentina Lionel Messi phàn nàn với trọng tài khi không được công nhận bàn thắng ở trận hòa Paraguay tối 12/11.,NamSyntax/vietnamese-news-classification
namsyntax_919889,VCK U17 quốc gia 2024: Thêm Hà Nội và Hà Tĩnh giành vé vào tứ kết!,,49,,Thể thao,"Sau PVF, thêm Hà Nội và Hà Tĩnh lấy vé sớm vào tứ kết giải U17 quốc gia – Thái Sơn Nam 2024, ở các lượt đấu bảng B và C, chiều 14/7.",NamSyntax/vietnamese-news-classification
namsyntax_822338,Khi nào đau lưng cảnh báo 3 loại ung thư?,,28,,Sức khỏe,"Ung thư bàng quang, phổi và cột sống là ba dạng bệnh có chung triệu chứng đau lưng.",NamSyntax/vietnamese-news-classification
namsyntax_1315972,Những người từng ly hôn đi tìm tình yêu mới tại 'Bạn muốn hẹn hò',,45,,Đời sống,"Nhiều người từng ""giữa đường gãy gánh"" trong hôn nhân đến ""Bạn muốn hẹn hò"" mong muốn tìm được tình yêu mới nhận nhiều sự đồng cảm từ khán giả.",NamSyntax/vietnamese-news-classification
namsyntax_717503,TP HCM xin hướng dẫn về phân lô bán nền tại các huyện ngoại thành,,55,,Bất động sản,"UBND TP HCM vừa kiến nghị Bộ Tư pháp và Xây dựng hướng dẫn rõ các vấn đề liên quan việc phân lô bán nền đất có hạ tầng kỹ thuật tại dự án ở các xã, thị trấn, huyện.",NamSyntax/vietnamese-news-classification
namsyntax_784313,Lầm tưởng thường gặp về cholesterol,,39,,Sức khỏe,"Ăn các món có cholesterol đều làm tăng mỡ máu, thực phẩm giàu chất béo đều không tốt, người trẻ không cần lo lắng về bệnh tim mạch là quan niệm chưa đúng.",NamSyntax/vietnamese-news-classification
namsyntax_1139463,Nữ sinh giao gà bị giết ở Điện Biện: Chân tướng kẻ chủ mưu Bùi Văn Công,,57,,Pháp luật,"Bị bắt, Bùi Văn Công vẫn ngoan cố chối tội, đưa ra những chứng cứ ngoại phạm giả. Khi các điều tra viên đưa chứng cứ xác thực thì hắn giả vờ kêu ốm, thậm chí giả câm giả điếc.",NamSyntax/vietnamese-news-classification
namsyntax_581572,Garena phát hành Free Fire: Battlegrounds trên toàn cầu,,28,,Khoa học,(GameSao.vn) – Free Fire đã “sang tay” Garena theo đúng như những gì cộng đồng người chơi suy đoán.,NamSyntax/vietnamese-news-classification
namsyntax_818375,"Cụ bà sống thọ 100 tuổi, cơ thể không đau nhức nhờ công việc yêu thích",,37,,Sức khỏe,Bí quyết sống thọ của cụ bà người Mỹ là thường xuyên giao tiếp với khách hàng suốt 80 năm qua.,NamSyntax/vietnamese-news-classification
namsyntax_250621,Chiến đấu cơ Anh bất ngờ tiếp cận Crưm,,41,,Thế giới,Một máy bay trinh sát chiến lược RC-135W và hai máy bay chiến đấu Eurofighter Typhoon của Không quân Anh được phát hiện bay cách biên giới không phận Crưm khoảng 100km.,NamSyntax/vietnamese-news-classification
namsyntax_1314699,Thầy giáo cưới học trò kém 22 tuổi: 'Tôi 40 khi cô ấy vừa 18',,50,,Đời sống,"Câu chuyện tình yêu giữa ông Hồ Đại Phước với người vợ kém ông 22 tuổi khiến không ít người ngưỡng mộ. Được biết, họ kết hôn khi ông Phước đã xấp xỉ 40 tuổi.",NamSyntax/vietnamese-news-classification
namsyntax_201055,Chật vật vì hạn hán ở Trung Quốc,,31,,Thế giới,"Giống nhiều thế hệ trước, Zhang Yue và chồng dựa vào Bà Dương, hồ nước ngọt lớn nhất Trung Quốc, để sinh nhai.",NamSyntax/vietnamese-news-classification
namsyntax_1319455,"Mẹo bảo vệ cáp sạc smartphone, máy tính",,37,,Đời sống,"Với những mẹo vặt nhỏ này, bạn có thể kéo dài tuổi thọ cho cáp sạc smartphone hay máy tính, làm chúng khó bị hao mòn, đứt gãy hơn.",NamSyntax/vietnamese-news-classification
namsyntax_328859,30 triệu nên kinh doanh online mặt hàng nào?,,30,,Kinh doanh,Với số vốn 30 triệu nên kinh doanh mặt hàng nào có nhu cầu nhiều và còn khoảng trống thị trường?,NamSyntax/vietnamese-news-classification
namsyntax_1237506,Giám đốc Sở Giáo dục và Đào tạo Cần Thơ xin nghỉ việc,,49,,Giáo dục,"Bà Trần Hồng Thắm, học vị Tiến sĩ (46 tuổi), Giám đốc Sở Giáo dục và Đào tạo TP Cần Thơ vừa gửi đơn đến Bí thư Thành ủy, Chủ tịch UBND TP xin nghỉ việc.",NamSyntax/vietnamese-news-classification
namsyntax_439125,MM Mega Market giành 10 tỷ đồng khuyến mãi dịp lễ,,60,,Kinh doanh,"Từ 26/04 - 09/05/2018, công ty TNHH MM Mega Market Việt Nam (trước đây là Metro) tung ra chương trình khuyến mãi “Cơn lốc giá sốc” với mức giảm giá lên đến 49% mừng 2 ngày lễ lớn Giải phóng miền Nam 30/4 và Quốc tế Lao động 1/5.",NamSyntax/vietnamese-news-classification
namsyntax_987483,"Công Vinh truyền “bí kíp” cho Tuấn Anh, Công Phượng",,39,,Thể thao,"Từng có khoảng thời gian 4 tháng thi đấu tại Nhật Bản, nên Công Vinh có nhiều bài học muốn được chia sẻ cho các đàn em của mình.",NamSyntax/vietnamese-news-classification
namsyntax_1142391,Bắt 2 thanh niên cắt trộm dây cáp chống sét của 150 trạm thu phát sóng,,58,,Pháp luật,"Trong vòng 20 ngày, Hội và Tráng đã sử dụng kìm phá khóa cùng máy cắt để đột nhập vào khoảng 150 trạm thu phát sóng của các nhà mạng, trộm dây cáp chống sét rồi mang bán lấy tiền tiêu xài.",NamSyntax/vietnamese-news-classification
namsyntax_1181378,Bí thư phường nhảy lầu vì đánh bạc: Một đối tượng đầu thú,,47,,Pháp luật,"Khi bị phát hiện đánh bạc, Bí thư phường Đông Giang cùng 2 người khác nhảy lầu để trốn thoát. Sau đó, một số người này đã đến cơ quan công an đầu thú.",NamSyntax/vietnamese-news-classification
namsyntax_977532,Lịch thi đấu bóng đá hôm nay 18/5,,31,,Thể thao,"Vietnamnet cập nhật lịch thi đấu và phát sóng trực tiếp bóng đá hôm nay, rạng sáng mai nhanh và chính xác nhất.",NamSyntax/vietnamese-news-classification
namsyntax_1023830,Phương Mỹ Chi - từ 'cô bé dân ca' đến ca sĩ đa tài,,43,,Giải trí,"Phương Mỹ Chi - ""cô bé dân ca"" ở Giọng hát Việt Nhí 2013 - hiện điều hành công ty giải trí riêng, lấn sân sáng tác, diễn xuất.",NamSyntax/vietnamese-news-classification
namsyntax_225829,Máy bay Hàn Quốc có thể đã thoát thảm họa nhờ cất cánh trễ giờ,,43,,Thế giới,Các hành khách cho biết máy bay Air Busan có thể đã bốc cháy trên không trung thay vì dưới mặt đất nếu cất cánh đúng kế hoạch.,NamSyntax/vietnamese-news-classification
namsyntax_743144,9 tuyệt chiêu biến nhà lắm đồ bỗng gọn trong nháy mắt,,39,,Bất động sản,Căn nhà vốn nhiều đồ lặt vặt sẽ trở nên gọn gàng hơn nếu chị em nắm được một số mẹo đơn giản mà dễ áp dụng.,NamSyntax/vietnamese-news-classification
namsyntax_931015,MU nhận tin sét đánh sau trận hòa Southampton,,34,,Thể thao,"Tài năng trẻ Alejandro Garnacho dính chấn thương mắt cá nghiêm trọng, phải rời sân Old Trafford với đôi nạng sau trận đấu gặp Southampton.",NamSyntax/vietnamese-news-classification
namsyntax_972098,"MU báo động đỏ, Conte dằn mặt sao Chelsea",,43,,Thể thao,"MU sẽ còn ăn hại, nhìn các đối thủ lên ngôi, Conte sau công kích lãnh đạo Chelsea, tiếp tục dằn mặt học trò là những tin bóng đá mới nhất tối nay, 12/2.",NamSyntax/vietnamese-news-classification
namsyntax_253775,Mỹ điều chỉnh đường bay của các UAV sau sự cố ở Biển Đen,,43,,Thế giới,"Sau sự cố UAV MQ-9 Reaper bị rơi ở Biển Đen, Mỹ đã điều chỉnh đường bay của các UAV ra xa khu vực xung quanh bán đảo Crưm.",NamSyntax/vietnamese-news-classification
namsyntax_863328,Bayern 1-1 Werder Bremen,,25,,Thể thao,"Bàn gỡ của Kingsley Coman, Bayern Munich thoát thua trên sân nhà trước Werder Bremen ở vòng 8 Bundesliga hôm 21/11.",NamSyntax/vietnamese-news-classification
namsyntax_849638,Đã quan hệ có nên tiêm vaccine?,,43,,Sức khỏe,"""Nhiều ngươi nói vaccine phòng ung thư cổ tử cung chỉ nên tiêm khi chưa
từng quan hệ tình dục, điều này có đúng không? Tôi đã quan hệ tình dục
thì có thể tiêm không?"".",NamSyntax/vietnamese-news-classification
